"DiscoveryFile","Pattern","RepositoryPath","LineNumber","Scope","Liveness","Usage","Match"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","95","production","live","implementation-reference",".OrderBy(item => item.RelatedPartyDisplayName, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","165","production","live","implementation-reference",".OrderBy(relatedPartyId => relatedPartyId)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","371","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","375","production","live","implementation-reference",".OrderBy(item => item.PartyId)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","602","production","live","implementation-reference",".OrderBy(item => item.Id)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","606","production","live","implementation-reference",".OrderBy(item => item.Id)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","734","production","live","implementation-reference",".OrderBy(item => item.Id)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\PartyDirectoryManagementService.cs","1036","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","228","production","live","implementation-reference",".OrderBy(party => party.Id)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","241","production","live","implementation-reference",".OrderBy(role => role.RoleKind)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","256","production","live","implementation-reference",".OrderBy(note => note.Category)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","314","production","live","implementation-reference",".OrderBy(interaction => interaction.Id)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","326","production","live","implementation-reference",".OrderBy(link => link.PartyId)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","361","production","live","implementation-reference",".OrderBy(orderKey)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","387","production","live","implementation-reference",".OrderBy(orderKey)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrSourceSnapshotProvider.cs","767","production","live","implementation-reference",".OrderBy(tag => tag, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","825","production","live","implementation-reference",".OrderBy(party => party.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","843","production","live","implementation-reference",".OrderBy(item => item.RoleKind)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","848","production","live","implementation-reference",".OrderBy(item => item.PartyId)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","900","production","live","implementation-reference","var roles = await dbContext.Set<PartyRoleAssignment>().Where(item => item.PartyId == id).OrderBy(item => item.RoleKind).ToListAsync(cancellationToken);"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","903","production","live","implementation-reference",".OrderBy(item => item.ContactType)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","1061","production","live","implementation-reference",".OrderBy(contactType => contactType)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","1542","production","live","implementation-reference",".OrderBy(item => item.RoleKind)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","1568","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","1614","production","live","implementation-reference",".OrderBy(project => project.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","2737","production","live","implementation-reference",".OrderBy(link => link.Role)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","2885","production","live","implementation-reference",".OrderBy(item => item.RoleKind)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","2898","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","3362","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)));"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","3458","production","live","implementation-reference",".OrderBy(item => item.JobTitle)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","3467","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","3571","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","3648","production","live","implementation-reference",".OrderBy(item => item.RoleKind)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","4150","production","live","implementation-reference",".OrderBy(item => item.Status)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","4709","production","live","implementation-reference",".OrderBy(item => item)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","4820","production","live","implementation-reference",".OrderBy(item => item.SkillCategory)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","4860","production","live","implementation-reference",".OrderBy(item => item.StartDateUtc)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","4892","production","live","implementation-reference",".OrderBy(item => item.StartDate)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","4927","production","live","implementation-reference",".OrderBy(item => item.StartsAtUtc ?? DateTimeOffset.MinValue)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","5120","production","live","implementation-reference",".OrderBy(item => item.DisplayName, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","5165","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","5218","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","5582","production","live","implementation-reference",".OrderBy(item => item.ValidationStatus)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","5694","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","5796","production","live","implementation-reference",".OrderBy(item => item.ProjectId)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","6241","production","live","implementation-reference",".OrderBy(item => item.NodeKey)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrServices.cs","6682","production","live","implementation-reference","foreach (var desiredAssignment in desiredAssignmentItems.OrderBy(item => item.Index))"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrHomeQueryService.cs","63","production","live","implementation-reference",".OrderBy(item => item.DisplayName)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Services\AgentChatPreparationPool.cs","223","production","live","implementation-reference",".OrderBy(agent => agent.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrAgentQueryService.cs","136","production","live","implementation-reference",".OrderBy(item => item.Rank)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrAgentQueryService.cs","254","production","live","implementation-reference",".OrderBy(item => item.DisplayLabel.ToUpper() == normalizedSearchText"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmHrAgentQueryService.cs","452","production","live","implementation-reference",".OrderBy(item => item)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmFinancialSnapshotQueryService.cs","93","production","live","implementation-reference",".OrderBy(history => history.ChangedAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmFinancialSnapshotQueryService.cs","136","production","live","implementation-reference",".OrderBy(total => total.CurrencyCode, StringComparer.Ordinal)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmFinancialSnapshotQueryService.cs","149","production","live","implementation-reference",".OrderBy(amount => amount.PeriodStart)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\CrmFinancialSnapshotQueryService.cs","162","production","live","implementation-reference",".OrderBy(amount => amount.PeriodStart)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Services\AiAgentDirectoryQueryService.cs","317","production","live","implementation-reference",".OrderBy(item => item.Agent.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Workspace\Pages\SettingsPage.razor.cs","62","production","live","implementation-reference",".OrderBy(secret => secret.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Workspace\Pages\SettingsPage.razor.cs","72","production","live","implementation-reference",".OrderBy(provider => provider.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Workspace\Pages\SettingsPage.razor.cs","361","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\WorkspaceBackedAgentProviderProfileRegistry.cs","60","production","live","implementation-reference",".OrderBy(item => item.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\WorkspaceBackedAgentProviderProfileRegistry.cs","266","production","live","implementation-reference",".OrderBy(item => item.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\WorkspaceBackedAgentProviderProfileRegistry.cs","339","production","live","implementation-reference",".OrderBy(item => item.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\WorkspaceAgentProviderProfileMapper.cs","190","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\ProviderRuntimeProfileSnapshotService.cs","63","production","live","implementation-reference",".OrderBy(item => item.Name)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\ProviderRuntimeProfileSnapshotService.cs","71","production","live","implementation-reference",".OrderBy("
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\ProviderRuntimeProfileSnapshotService.cs","926","production","live","implementation-reference",".OrderBy("
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Recruiting\CrmHrRecruitingServices.cs","443","production","live","implementation-reference",".OrderBy(item => item.ScheduledAtUtc)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.CrmHr\Recruiting\CrmHrRecruitingServices.cs","530","production","live","implementation-reference",".OrderBy(item => item.TaskKind)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\AgentFrameworkProviderMetadata.cs","113","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.AgentFramework\Providers\AgentFrameworkProviderMetadata.cs","293","production","live","implementation-reference",".OrderBy(item => item, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\Pages\Components\ProjectPortfolioTreeNodeBuilder.cs","33","production","live","implementation-reference",".OrderBy(project => project.Name, StringComparer.OrdinalIgnoreCase)"
"merge-snapshot.txt","OrderBy(","src\Modules\CanDoItAll.Modules.Projects\Pages\Components\ProjectPortfolioTreeNodeBuilder.cs","37","production","live","implementation-reference",".OrderBy(project => project.Name, StringComparer.OrdinalIgnoreCase)"
